Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority
154,Odisha,DR. PRADEEP KUMAR PANIGRAHY,BERHAMPUR,147000000,Odisha,DR. PRADEEP KUMAR PANIGRAHY,BERHAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
153,Karnataka,DR. PRABHA MALLIKARJUN,DAVANAGERE,147000000,Karnataka,DR. PRABHA MALLIKARJUN,DAVANAGERE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
152,Gujarat,DR. MANSUKH MANDAVIYA,PORBANDAR,147000000,Gujarat,DR. MANSUKH MANDAVIYA,PORBANDAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
150,Madhya Pradesh,DR. LATA WANKHEDE,SAGAR,147000000,Madhya Pradesh,DR. LATA WANKHEDE,SAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
149,Maharashtra,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),147000000,Maharashtra,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
532,Uttar Pradesh,VINOD KUMAR BIND,BHADOHI,147000000,Uttar Pradesh,VINOD KUMAR BIND,BHADOHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
531,Gujarat,Vinod Chavda,KACHCHH(SC),147000000,Gujarat,Vinod Chavda,KACHCHH(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
530,Bihar,VIJAYLAKSHMI DEVI,SIWAN,147000000,Bihar,VIJAYLAKSHMI DEVI,SIWAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
527,Chhattisgarh,Vijay Baghel,DURG,147000000,Chhattisgarh,Vijay Baghel,DURG,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
174,Rajasthan,Gajendra Singh Shekhawat,JODHPUR,147000000,Rajasthan,Gajendra Singh Shekhawat,JODHPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
173,Madhya Pradesh,Gajendra Singh Patel,KHARGONE(ST),147000000,Madhya Pradesh,Gajendra Singh Patel,KHARGONE(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
172,Maharashtra,GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,147000000,Maharashtra,GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
171,Karnataka,G. KUMAR NAIK,RAICHUR(ST),147000000,Karnataka,G. KUMAR NAIK,RAICHUR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
166,Karnataka,E. TUKARAM,BELLARY(ST),147000000,Karnataka,E. TUKARAM,BELLARY(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
165,Rajasthan,Dushyant Singh,JHALAWAR-BARAN,147000000,Rajasthan,Dushyant Singh,JHALAWAR-BARAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
148,Maharashtra,DR. HEMANT VISHNU SAVARA,PALGHAR(ST),147000000,Maharashtra,DR. HEMANT VISHNU SAVARA,PALGHAR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
147,Gujarat,DR. HEMANG JOSHI,VADODARA,147000000,Gujarat,DR. HEMANG JOSHI,VADODARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
145,Kerala,Dr Shashi Tharoor,THIRUVANANTHAPURAM,147000000,Kerala,Dr Shashi Tharoor,THIRUVANANTHAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
143,Uttar Pradesh,DR RAJKUMAR SANGWAN,BAGHPAT,147000000,Uttar Pradesh,DR RAJKUMAR SANGWAN,BAGHPAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
141,Maharashtra,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),147000000,Maharashtra,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
140,West Bengal,Dr Jayanta Kumar Roy,JALPAIGURI(SC),147000000,West Bengal,Dr Jayanta Kumar Roy,JALPAIGURI(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
139,Punjab,DR DHARAMVIRA GANDHI,PATIALA,147000000,Punjab,DR DHARAMVIRA GANDHI,PATIALA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
137,Karnataka,DR C N MANJUNATH,BANGALORE RURAL,147000000,Karnataka,DR C N MANJUNATH,BANGALORE RURAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
133,Assam,Dilip Saikia,Darrang-Udalguri,147000000,Assam,Dilip Saikia,Darrang-Udalguri,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
163,Tamil Nadu,DURAI VAIKO,TIRUCHIRAPPALLI,147000000,Tamil Nadu,DURAI VAIKO,TIRUCHIRAPPALLI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
192,Rajasthan,HARISH CHANDRA MEENA,TONK-SAWAI MADHOPUR,147000000,Rajasthan,HARISH CHANDRA MEENA,TONK-SAWAI MADHOPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
191,Gujarat,HARIBHAI PATEL,MAHESANA,147000000,Gujarat,HARIBHAI PATEL,MAHESANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
190,Uttar Pradesh,HARENDRA SINGH MALIK,MUZAFFARNAGAR,147000000,Uttar Pradesh,HARENDRA SINGH MALIK,MUZAFFARNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
189,Karnataka,H.D. KUMARASWAMY,MANDYA,147000000,Karnataka,H.D. KUMARASWAMY,MANDYA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
187,Punjab,GURMEET SINGH MEET HAYER,SANGRUR,147000000,Punjab,GURMEET SINGH MEET HAYER,SANGRUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
185,Karnataka,GOVIND MAKTHAPPA KARJOL,CHITRADURGA(SC),147000000,Karnataka,GOVIND MAKTHAPPA KARJOL,CHITRADURGA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
184,Tamil Nadu,GOPINATH K,KRISHNAGIRI,147000000,Tamil Nadu,GOPINATH K,KRISHNAGIRI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
183,Telangana,GODAM NAGESH,ADILABAD(ST),147000000,Telangana,GODAM NAGESH,ADILABAD(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
182,Andhra Pradesh,GM Harish Balayogi,AMALAPURAM(SC),147000000,Andhra Pradesh,GM Harish Balayogi,AMALAPURAM(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
181,Bihar,Giriraj Singh,BEGUSARAI,147000000,Bihar,Giriraj Singh,BEGUSARAI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
180,Bihar,Giridhari Yadav,BANKA,147000000,Bihar,Giridhari Yadav,BANKA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
179,Gujarat,GENIBEN NAGAJI THAKOR,BANASKANTHA,147000000,Gujarat,GENIBEN NAGAJI THAKOR,BANASKANTHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
178,Assam,GAURAV GOGOI,JORHAT,147000000,Assam,GAURAV GOGOI,JORHAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
177,Madhya Pradesh,Ganesh Singh,SATNA,147000000,Madhya Pradesh,Ganesh Singh,SATNA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
213,Assam,JOYANTA BASUMATARY,KOKRAJHAR (ST),147000000,Assam,JOYANTA BASUMATARY,KOKRAJHAR (ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
212,Jharkhand,JOBA MAJHI,SINGHBHUM(ST),147000000,Jharkhand,JOBA MAJHI,SINGHBHUM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
211,Uttar Pradesh,JITIN PRASADA,PILIBHIT,147000000,Uttar Pradesh,JITIN PRASADA,PILIBHIT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
210,Jammu And Kashmir,Jitendra Singh,UDHAMPUR,147000000,Jammu And Kashmir,Jitendra Singh,UDHAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
208,Bihar,JITAN RAM MANJHI,GAYA (SC),147000000,Bihar,JITAN RAM MANJHI,GAYA (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
207,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),147000000,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
206,Gujarat,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),147000000,Gujarat,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
205,Madhya Pradesh,Janardan Mishra,REWA,147000000,Madhya Pradesh,Janardan Mishra,REWA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
204,Uttar Pradesh,Jai Prakash,HARDOI (SC),147000000,Uttar Pradesh,Jai Prakash,HARDOI (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
203,Haryana,JAI PARKASH,HISAR,147000000,Haryana,JAI PARKASH,HISAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
201,West Bengal,Jagannath Sarkar,RANAGHAT(SC),147000000,West Bengal,Jagannath Sarkar,RANAGHAT(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
200,Karnataka,JAGADISH SHETTAR,BELGAUM,147000000,Karnataka,JAGADISH SHETTAR,BELGAUM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
198,West Bengal,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,147000000,West Bengal,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
197,Uttar Pradesh,IQRA CHOUDHARY,KAIRANA,147000000,Uttar Pradesh,IQRA CHOUDHARY,KAIRANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
195,Uttar Pradesh,IMRAN MASOOD,SAHARANPUR,147000000,Uttar Pradesh,IMRAN MASOOD,SAHARANPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
194,Gujarat,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,147000000,Gujarat,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
232,Delhi,Kamaljeet Sehrawat,WEST DELHI,147000000,Delhi,Kamaljeet Sehrawat,WEST DELHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
231,Assam,KAMAKHYA PRASAD TASA,Kaziranga,147000000,Assam,KAMAKHYA PRASAD TASA,Kaziranga,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
230,Maharashtra,KALYAN VAIJINATHRAO KALE,JALNA,147000000,Maharashtra,KALYAN VAIJINATHRAO KALE,JALNA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
229,West Bengal,Kalyan Banerjee,SREERAMPUR,147000000,West Bengal,Kalyan Banerjee,SREERAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
228,West Bengal,KALIPADA SAREN,JHARGRAM(ST),147000000,West Bengal,KALIPADA SAREN,JHARGRAM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
227,Jharkhand,KALI CHARAN SINGH,CHATRA,147000000,Jharkhand,KALI CHARAN SINGH,CHATRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
226,Jharkhand,KALI CHARAN MUNDA,KHUNTI(ST),147000000,Jharkhand,KALI CHARAN MUNDA,KHUNTI(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
223,West Bengal,Kakoli Ghosh Dastidar,BARASAT,147000000,West Bengal,Kakoli Ghosh Dastidar,BARASAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
222,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
221,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
220,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
219,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
218,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
217,Tamil Nadu,K E PRAKASH,ERODE,147000000,Tamil Nadu,K E PRAKASH,ERODE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
215,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
214,West Bengal,JUNE MALIAH,MEDINIPUR,147000000,West Bengal,JUNE MALIAH,MEDINIPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
123,Uttar Pradesh,Devendra Alias Bhole Singh,AKBARPUR,147000000,Uttar Pradesh,Devendra Alias Bhole Singh,AKBARPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
122,Haryana,DEEPENDER SINGH HOODA,ROHTAK,147000000,Haryana,DEEPENDER SINGH HOODA,ROHTAK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
121,Madhya Pradesh,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000,Madhya Pradesh,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
120,Uttar Pradesh,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000,Uttar Pradesh,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
119,Rajasthan,DAMODAR AGARWAL,BHILWARA,147000000,Rajasthan,DAMODAR AGARWAL,BHILWARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
118,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
117,Andhra Pradesh,Daggubati Purandeshwari,RAJAHMUNDRY,147000000,Andhra Pradesh,Daggubati Purandeshwari,RAJAHMUNDRY,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
243,West Bengal,Khalilur Rahaman,JANGIPUR,147000000,West Bengal,Khalilur Rahaman,JANGIPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
